"","business_id","name","address","City","State","postal_code","latitude","longitude","stars","review_count","is_open","categories","compliment_count","Business.Status","Region Category"
"4463","d9sE07OtqGEbOzooGTAFFw","Blush Tea and Coffee","2382 Dr Mlk Jr St N","Saint Petersburg","FL","33704",27.7936137278,-82.6470285272,5,44,1,"Food, Restaurants, Coffee & Tea, Breakfast & Brunch, Comfort Food",0,"Open","American"
"4464","3wILhQIc2A7pip-M9MC5uQ","Fairway Cafe","601 E Kennedy Blvd","Tampa","FL","33602",27.9485642021,-82.4556664398,3,5,1,"Cafes, Restaurants, Sandwiches, Breakfast & Brunch",0,"Open","American"
"4465","K7G9AE330k-NGRGzb2sqhg","Sonny's BBQ","2401 E. Busch Blvd.","Tampa","FL","33612",28.0321354,-82.4319921,2.5,10,0,"Caterers, Barbeque, Restaurants, American (New), Event Planning & Services",0,"Close","American"
"4466","IK6-r9MCwj2NUsmnzx5hHg","TK Grill & Barbeque","4927 96th St E","Palmetto","FL","34221",27.5996025439,-82.5128868326,3.5,39,1,"Burgers, Hot Dogs, Chicken Wings, Barbeque, Restaurants",0,"Open","American"
"4467","T1LvW1XqOYk7and065iXYQ","Kooky Coconut","760 Gulf Blvd","Indian Rocks Beach","FL","33785",27.8895071478,-82.8500081196,4.5,339,1,"Ice Cream & Frozen Yogurt, Sandwiches, Food, Cafes, Restaurants",0,"Open","American"
"4468","r8WWvrBk-Omh5lXpT5IkmQ","Which Wich","7002 Gunn Hwy, Ste 102","Tampa","FL","33625",28.06655783,-82.5706016013,4,55,0,"Restaurants, Sandwiches",0,"Close","American"
"4469","0TwZfZHis6e4o6sBogUJVQ","Jupiter Donuts Of Largo","13002 Seminole Blvd, Ste 7","Largo","FL","33778",27.8917884,-82.7878394,4.5,265,1,"Bakeries, Restaurants, Donuts, Food, Bagels, Sandwiches, Coffee & Tea",0,"Open","American"
"4470","QOlN-fE2YR4cC91dImHTdA","Muzzie's Ice Cream & Sandwich Shop","700 S Pinellas Ave","Tarpon Springs","FL","34689",28.1403001,-82.757406,4.5,25,1,"American (Traditional), Ice Cream & Frozen Yogurt, Food, Sandwiches, Restaurants",0,"Open","American"
"4471","YpaYRU8KPS6ceoDB4iKh2w","Burger King","25180 Maren Way","Land O Lakes","FL","34639",28.1889039,-82.400858,2.5,10,1,"Restaurants, Burgers, Fast Food",0,"Open","American"
"4472","6aClQOutEBgNxwVM2t_S9A","Fresh N Fun","5315 E Busch Blvd","Tampa","FL","33617",28.0323737,-82.3957366,3.5,16,1,"Chicken Wings, Restaurants, Seafood",0,"Open","American"
"4473","OJPfEZdSe20VF4pVaKzOFA","Chick-fil-A","2257 Tyrone Sq","Saint Petersburg","FL","33710",27.7928993,-82.7336594,2,10,1,"Event Planning & Services, Chicken Wings, Restaurants, Caterers, Fast Food, Chicken Shop",0,"Open","American"
"4474","oxzQkW38yRDxn-6oUB9QmA","Wingstop","2776 E Fowler Ave","Tampa","FL","33612",28.056044,-82.4277812,3,83,1,"American (New), Chicken Wings, Restaurants",0,"Open","American"
"4475","zhzgU7zgBMT2WQE7MaHZzQ","The Great Spiedini","9648 W Linebaugh Ave","Tampa","FL","33626",28.0430824232,-82.5932265558,4,52,0,"Sandwiches, Specialty Food, Salad, Chicken Wings, Street Vendors, American (New), Restaurants, Food",0,"Close","American"
"4476","9ggiKdqsyuY2pqVcbIQ-tA","The Galley","27 4th St N","Saint Petersburg","FL","33701",27.77171,-82.638231,4.5,180,1,"Seafood, Breakfast & Brunch, Beer Bar, Gastropubs, Cocktail Bars, Restaurants, Pubs, Bars, Nightlife",0,"Open","American"
"4477","zIOsk_X3bUTakbDcodGPMA","McDonald's","6906 N 56th St","Tampa","FL","33617",28.0114855871,-82.3940873929,1.5,21,1,"Coffee & Tea, Fast Food, Restaurants, Food, Burgers",0,"Open","American"
"4478","IzLC3D1KEVQqATiI1foY7A","KFC","6300 9th St N","Saint Petersburg","FL","33702",27.8293049998,-82.6474044318,1,21,1,"Restaurants, Chicken Wings, Chicken Shop, Fast Food",0,"Open","American"
"4479","BQUyn-NDrIHI1Ke7C6tV2Q","Luckie B's","4351 4th St N","Saint Petersburg","FL","33703",27.81175,-82.63796,3,145,0,"Barbeque, Restaurants",0,"Close","American"
"4480","9xsmAMEYONhnraX_UfNNVA","Q Southern BBQ & Catering","664 Main St","Dunedin","FL","34698",28.0157748988,-82.7823533333,4,33,1,"Barbeque, Event Planning & Services, Caterers, Restaurants, American (Traditional)",0,"Open","American"
"4481","4nr-pXYTCYFZyVEihV2BAw","Farmacy Vegan Kitchen + Bakery","117 N 12th St","Tampa","FL","33602",27.9483459238,-82.4465568171,4,28,1,"Food, Vegan, Bakeries, Breakfast & Brunch, Restaurants, Burgers, Juice Bars & Smoothies",0,"Open","American"
"4482","uOjQJ3Tp4aHnMHq5EVDxjQ","Jimmy John's","514 N Franklin St, Ste 103","Tampa","FL","33602",27.948691,-82.458929,3,48,1,"Restaurants, Food Delivery Services, Fast Food, Sandwiches, Food, Delis, Specialty Food",0,"Open","American"
"4483","qWz2wCdxP-HVkpTb0Q666Q","Nutri Truck","818 W Platt St","Tampa","FL","33606",27.9413833,-82.468367,2.5,8,1,"Breakfast & Brunch, Juice Bars & Smoothies, Food Trucks, Local Flavor, Restaurants, Food",0,"Open","American"
"4484","DX7UvqlJqU2_dt2Nn6mMHQ","Lennys Subs","8225 Park Edge Dr","Tampa","FL","33637",28.0696272764,-82.3672773229,3,41,1,"Restaurants, Sandwiches, Delis, American (New)",0,"Open","American"
"4485","-Z1x1qX_wIIckLkY7G__8w","Bob Evans","29335 US Hwy 19 N","Clearwater","FL","33761",28.0388697,-82.7375379,3,31,0,"Restaurants, Breakfast & Brunch, Bed & Breakfast, American (Traditional), Hotels & Travel, Salad, Comfort Food",0,"Close","American"
"4486","zQJCDTW4tgFzNFUTjNwmIQ","Wingstop","10125 Ulmerton Rd, Ste 2","Largo","FL","33771",27.8957511,-82.7797296,3,15,1,"Restaurants, Chicken Wings",0,"Open","American"
"4487","5IBuPtV3XRE4jVxQgfMn0w","Gulf Coast Po' Boys","312 W Bay Dr","Largo","FL","33770",27.9169255,-82.7915448,4.5,146,0,"Southern, Cajun/Creole, Restaurants, Sandwiches",0,"Close","American"
"4488","VTOeRnkozjB4wLJhWhS3BA","McDonald's","985 E Bloomingdale Ave","Brandon","FL","33511",27.893238,-82.270428,2,32,1,"Restaurants, Food, Coffee & Tea, Fast Food, Burgers",0,"Open","American"
"4489","oLawoBd5XG8-56bYZHk1aQ","Benedict's Family Restaurant","2632 Bayshore Blvd","Dunedin","FL","34698",28.0511912,-82.7815221,4.5,174,1,"American (New), Breakfast & Brunch, Food, Coffee & Tea, Restaurants",0,"Open","American"
"4490","dl-2ZaDP3POIAR3eL2pi-A","Maple Street Biscuit Company - Downtown St. Pete","662 Central Ave","Saint Petersburg","FL","33701",27.770888,-82.6429579,4.5,509,1,"Breakfast & Brunch, Southern, Restaurants, Cafes, Comfort Food, Vegetarian",0,"Open","American"
"4491","rJSoEDdRAjtDQUAl1W7eSA","Proino Breakfast Club Restaurant","201 W Bay Dr","Largo","FL","33770",27.916269,-82.7903819,3.5,118,0,"American (Traditional), Restaurants, Breakfast & Brunch",0,"Close","American"
"4492","kp9XiB8PbjLrDyzed0EtCQ","Beef 'O' Brady's","4516 S Dale Mabry Hwy","Tampa","FL","33611",27.9014971,-82.5059198,2.5,29,0,"Nightlife, Pubs, Burgers, Beer, Wine & Spirits, Bars, Restaurants, Chicken Wings, Sports Bars, American (Traditional), Food",0,"Close","American"
"4493","gzYf7NbdxQbHwgACXej_9w","The Westside Deli","7611 Little Rd","New Port Richey","FL","34654",28.2676644,-82.6747251,5,66,0,"Sandwiches, Breakfast & Brunch, Restaurants, Delis",0,"Close","American"
"4494","iJdylnDztZ58_UXe5BKjgw","Sunset Grill at Little Harbor","602 Bahia Del Sol Dr","Ruskin","FL","33570",27.7297204593,-82.475898149,3.5,473,1,"Active Life, Restaurants, Beaches, Cocktail Bars, Breakfast & Brunch, American (New), Bars, Nightlife, Sandwiches, American (Traditional)",0,"Open","American"
"4495","HwwE4hmSap9_ia_k3_WHug","KFC","2039 US Hwy19","Holiday","FL","34691",28.1890577,-82.74049,3,8,1,"Restaurants, Fast Food, Chicken Wings, Chicken Shop",0,"Open","American"
"4496","qhIuBaFdIE0imO9wz03eBQ","Tailgators Sports Bar & Pizza Pub","13847-C Walsingham Rd","Largo","FL","33774",27.8804819,-82.8302703,3,29,0,"Sports Bars, Bars, Chicken Wings, Nightlife, Pubs, Pizza, Restaurants",0,"Close","American"
"4497","PigxRedNhAogtfXW2h0t5A","Nebraska Mini Mart","4815 N Nebraska Ave","Tampa","FL","33603",27.9892386,-82.4508395,4,114,1,"Restaurants, American (New), Desserts, Chicken Wings, Ice Cream & Frozen Yogurt, Food, Convenience Stores, Burgers",0,"Open","American"
"4498","fSCyylUhuA9BSakKPFoUbA","The Left Bank Bistro","1225 Dr Mlk Jr St N","Saint Petersburg","FL","33701",27.7844814017,-82.6464828832,4,154,1,"Coffee & Tea, Food, French, Restaurants, Breakfast & Brunch, Bars, Nightlife",0,"Open","American"
"4499","JtY9OkVp8lfdFVTahNjHdw","The Great Catch - Zephyrhills","5039 1st St","Zephyrhills","FL","33542",28.2309978155,-82.188840732,3.5,160,1,"Restaurants, Seafood, Coffee & Tea, Food, Sandwiches, Barbeque",0,"Open","American"
"4500","ukNvUJLkIF4zsMq7zHoG_A","Mike's Smokehouse BBQ & Grill","7117 N Us Hwy 301","Tampa","FL","33610",28.0124303,-82.354019,4,36,0,"Barbeque, Restaurants, American (Traditional)",0,"Close","American"
"4501","H2Kulc2EWVO0kFmADhnjzQ","Extreme Pizza - Clearwater Beach","407 Mandalay Blvd","Clearwater","FL","33767",27.9788766,-82.827077,3.5,254,0,"Sandwiches, Restaurants, Pizza, Salad",0,"Close","American"
"4502","IKn9aAvyZC7PN7vThOa_Fg","Church's Chicken","2301 N 50th St N","Tampa","FL","33619",27.963318,-82.4013484,1.5,9,1,"Fast Food, Restaurants, Chicken Shop, Breakfast & Brunch, Chicken Wings, Barbeque",0,"Open","American"
"4503","373ZBNDhS4PJ6WF0JU6R7w","Domino's Pizza","5811 Memorial Hwy, Ste 101","Tampa","FL","33615",27.983837,-82.5676873,3,21,1,"Restaurants, Chicken Wings, Sandwiches, Pizza",0,"Open","American"
"4504","LvhZtkPwySfwZwAoSrhIsA","Zaxby's Chicken Fingers & Buffalo Wings","11300 Ridge Rd","New Port Richey","FL","34654",28.2743149,-82.6275999,4.5,21,1,"Chicken Wings, Restaurants, Fast Food, Salad",0,"Open","American"
"4505","bEWcCmJbxBsCof7L6wfabg","Chicago’s Best Burgers","19255 N Dale Mabry Hwy","Lutz","FL","33548",28.1572800379,-82.4808476165,3,21,1,"Restaurants, Burgers",0,"Open","American"
"4506","YyFcefa9hIgVTmogyFKu9g","Beef 'O' Brady's -  Oldsmar","3980 Tampa Rd","Oldsmar","FL","34677",28.0364135,-82.6578557,3.5,20,0,"Chicken Wings, Nightlife, Burgers, Pubs, Bars, Restaurants, Beer, Wine & Spirits, Sports Bars, Food, American (New), American (Traditional)",0,"Close","American"
"4507","-SQ7N9P7LjZ0Th0GmXNDNw","Gyros & Seafood Express","1760 Dr Martin Luther King Jr St S","Saint Petersburg","FL","33701",27.752368,-82.64627,3,15,1,"Restaurants, Seafood, Greek, Chicken Wings",0,"Open","American"
"4508","bgdBd9xX5uDhwbHXaLkylQ","Wendy's","4047 4Th St N","St.Petersburg","FL","33703",27.8091634546,-82.6381484843,2,13,1,"Restaurants, Burgers, Fast Food",0,"Open","American"
"4509","kBuzuNDQNM26AUbnkRVifg","St. Pete Bagel Co.","4419 66th St","Kenneth City","FL","33709",27.8116497,-82.7281602,4,64,1,"Bagels, Restaurants, Food, Sandwiches, Coffee & Tea, Donuts",0,"Open","American"
"4510","s9GxC9Dgbvjnjt-o3QMbDA","Woody's Pizza & Wings","5327 Village Market","Wesley Chapel","FL","33544",28.236273,-82.353037,3.5,25,0,"Pizza, Cheesesteaks, Chicken Wings, Restaurants",0,"Close","American"
"4511","s9BgSa45FigvXA-g56JHDA","Tropical Smoothie Cafe","3810 Neptune St, Ste B4","Tampa","FL","33629",27.9298775412,-82.5066694388,3.5,42,1,"Food, Juice Bars & Smoothies, Sandwiches, Cafes, Restaurants",0,"Open","American"
"4512","ILgCJSDgPhnPNT8oS5XH4w","Honey Baked Ham Company","1259 Bruce B. Downs Blvd","Wesley Chapel","FL","33543",28.1745912246,-82.3541843939,3.5,11,1,"Restaurants, Cafes, Meat Shops, Sandwiches, Delis, Event Planning & Services, American (Traditional), Food, Caterers, Specialty Food",0,"Open","American"
"4513","3kCdCzbfMbpTStmrUbpfUQ","Cheddar's Scratch Kitchen","11004 N Dale Mabry Hwy","Tampa","FL","33618",28.048990114,-82.505071509,3.5,243,1,"American (Traditional), Comfort Food, Restaurants, Southern, American (New)",0,"Open","American"
"4514","sbAzxoahA_cu6UfRjL8VZQ","Forest Hills Grocery","901 W Linebaugh Ave","Tampa","FL","33612",28.0402452,-82.4680145,2.5,36,1,"Sandwiches, Grocery, Restaurants, Food",0,"Open","American"
"4515","KfBpr_NoldM9w0CugY32ow","Wawa","2177 Gulf To Bay Blvd","Clearwater","FL","33765",27.959926,-82.7474554,3,27,1,"Convenience Stores, Sandwiches, Gas Stations, Coffee & Tea, Restaurants, Automotive, Food",0,"Open","American"
"4516","NHV2NVzFcx-spJHoOuzP6w","Chef Ken's Smokehouse BBQ","2318 Seven Springs Blvd","New Port Richey","FL","34655",28.1932090232,-82.6987246424,3.5,37,0,"Food, Sandwiches, Barbeque, Restaurants, Desserts",0,"Close","American"
"4517","6KIRlWAwkszRCu4WoMvQzQ","Trip's Diner","2339 Dr Martin Luther King Jr St N","Saint Petersburg","FL","33704",27.7937428,-82.6465296,4,489,1,"American (Traditional), Restaurants, Diners, Beer, Wine & Spirits, Breakfast & Brunch, Food",0,"Open","American"
"4518","eXKvw6qTDoCHQxOG91FfhQ","Burger King","2302 N Park Rd","Plant City","FL","33563",28.0350728332,-82.1040825709,1.5,15,1,"Burgers, Restaurants, Fast Food, Hot Dogs",0,"Open","American"
"4519","ckrSofsnGyYTRgeiGxOhQg","Dairy Queen Grill & Chill","10830 N 56th St","Temple Terrace","FL","33617",28.046751,-82.3943839,3,31,1,"Fast Food, Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers",0,"Open","American"
"4520","QwADkhkZHUIR2QZ29axn6w","Subway","3753 Ulmerton Rd","Clearwater","FL","33762",27.894518557,-82.6845208,3,9,1,"Fast Food, Restaurants, Sandwiches",0,"Open","American"
"4521","7Jw-ZsMoIjOjc7CHwvpksA","Nancy's Home Cookin'","17420 US Hwy 41","Lutz","FL","33549",28.12354,-82.463408,3.5,29,1,"Diners, Breakfast & Brunch, Restaurants",0,"Open","American"
"4522","dYfBaOaV6bD9qM6atdMfzw","Burger King","611 S Dale Mabry Hwy","Tampa","FL","33609",27.9382891696,-82.5060159809,2,18,1,"Burgers, Fast Food, Restaurants",0,"Open","American"
"4523","H9-Mrmzb_8yYw_VFVLSMtQ","Cafe Europa","12125 Indian Rocks Rd","Largo","FL","33774",27.883358,-82.831998,4.5,10,0,"Restaurants, Breakfast & Brunch, American (New)",0,"Close","American"
"4524","sjVAD9TkLmwHOPEW-_4BCw","Fresh Mouth","1600 E 8th Ave, Ste D101","Tampa","FL","33605",27.9607074,-82.4418209,3.5,14,0,"Restaurants, Burgers",0,"Close","American"
"4525","LXFJVjC-49ih0yVTLx7YFQ","Short Stack BBQ","14100 US-19, Ste 114","Clearwater","FL","33764",27.8995957,-82.7278918,4.5,25,0,"Barbeque, Restaurants",0,"Close","American"
"4526","i71_nBmHyEEQ95C4q5ywfQ","The Frog Pond","890 3rd Ave S","Saint Petersburg","FL","33701",27.7677851,-82.6463066,4.5,190,0,"Breakfast & Brunch, Restaurants",0,"Close","American"
"4527","OOD-WeD-3MWLqwvumhx_ow","Buffalo Wild Wings","10607 Big Bend Rd","Riverview","FL","33579",27.789461408,-82.3337396979,2.5,158,1,"American (Traditional), Chicken Wings, Sports Bars, Nightlife, Restaurants, Bars",0,"Open","American"
"4528","wf0yPZRvfmkrvhJ6mf6O6Q","Pierogi Grill","1535 Gulf To Bay Blvd","Clearwater","FL","33755",27.9605077111,-82.7734411527,4,333,1,"Polish, American (Traditional), Sandwiches, Restaurants",0,"Open","American"
"4529","SNxUXrSr-XkEkSQIdjmjhA","Hank's Catfish & BBQ","8546 N Dale Mabry Hwy","Tampa","FL","33614",28.0283417,-82.5055852,3.5,238,1,"Restaurants, Southern, Barbeque",0,"Open","American"
"4530","__2LkeVwTuKar5AE95Idzw","McDonald's","11007 Bloomingdale Ave","Riverview","FL","33569",27.8931987958,-82.3198442906,1.5,13,1,"Fast Food, Burgers, Restaurants, Food, Coffee & Tea",0,"Open","American"
"4531","UoHryVytYM34U2uWeBmY1Q","Sweet Tomatoes","14703 N Dale Mabry Hwy","Tampa","FL","33618",28.080745,-82.506152,4,82,0,"Soup, Salad, Buffets, Restaurants, Vegetarian",0,"Close","American"
"4532","EEG49pRkK7e8OVX28RIr_w","Wing Box","","Tampa","FL","33602",27.9552692,-82.4563199,4,32,1,"Food Trucks, Restaurants, Food, Chicken Wings, Waffles",0,"Open","American"
"4533","8pSm6e9I8zUMa00Voc4giw","La Deja Vu Bistro","401 1st Ave N","Saint Petersburg","FL","33701",27.7722913,-82.6386673,4.5,34,1,"Food, Restaurants, Donuts, Ice Cream & Frozen Yogurt, Modern European, Breakfast & Brunch, Coffee & Tea, Desserts, Specialty Food, Beer, Wine & Spirits, Sandwiches",0,"Open","American"
"4534","sTQDxlvt1fxBXvu-bvE7Kw","Wawa","8910 Ulmerton Rd","Largo","FL","33771",27.893969,-82.76302,4,27,1,"Food, Restaurants, Coffee & Tea, Automotive, Sandwiches, Convenience Stores, Gas Stations",0,"Open","American"
"4535","Za9ilgZ-9VnTJnl2jKlQlA","Subway","2502 N Dale Mabry Hwy","Tampa","FL","33607",27.9629253,-82.5060063,2,10,1,"Sandwiches, Delis, Restaurants, Fast Food",0,"Open","American"
"4536","dhTqIxY42I_X3kk3xk367w","Rush Hour Chicken & Waffles","2140 34th St S","Saint Petersburg","FL","33711",27.749081,-82.679168,4,144,1,"Restaurants, Southern, Seafood, Waffles, Chicken Wings, Breakfast & Brunch, Soul Food",0,"Open","American"
"4537","PZbX_XLla7MeE8TKPJPddw","Florida Bakery Co","3320 W Columbus Dr","Tampa","FL","33607",27.9662824,-82.4988439,3.5,57,1,"Food, Sandwiches, Restaurants, Desserts, Bakeries",0,"Open","American"
"4538","lOmHoyxzN8XMpGypPPMldA","Flapjacks Pancake House","36287 US Hwy 19 N","Palm Harbor","FL","34684",28.1021587126,-82.7387300511,4,171,1,"Creperies, Breakfast & Brunch, Sandwiches, Restaurants, Soup, Burgers",0,"Open","American"
"4539","PrVDvV4QcA-ymZv7pJR5YQ","The Breakroom Bar & Grill","13575 58th St N","Clearwater","FL","33760",27.8953188,-82.7116527,4.5,193,1,"Cocktail Bars, Bars, American (Traditional), Salad, Chicken Wings, American (New), Nightlife, Restaurants",0,"Open","American"
"4540","LtX0VinSVVba0dUAKg2dhw","Social House","6310 N Florida Ave","Tampa","FL","33604",28.0051110808,-82.459405043,4,135,1,"Sports Bars, Bars, Nightlife, Comfort Food, Restaurants, Beer Bar",0,"Open","American"
"4541","_pZXBGtXSWM-3h6AsPpJYQ","Burger King","7371 Seminole Blvd","Seminole","FL","33772",27.838897654,-82.7866875423,2,33,1,"Fast Food, Burgers, Restaurants",0,"Open","American"
"4542","BtCjmQF1TFIooIv8oksAQA","Bayshore Breeze","2600 Bayshore Blvd","Dunedin","FL","34698",28.049923,-82.780472,3.5,15,1,"Delis, Convenience Stores, American (New), Food, Restaurants, Diners",0,"Open","American"
"4543","BNYs-2TLD6f0tomH0Ieq8w","The Corner Store","121 E Reynolds St","Plant City","FL","33563",28.016326,-82.122771,4.5,117,1,"Restaurants, Desserts, Coffee & Tea, Food, Soup, Sandwiches, Juice Bars & Smoothies, Grocery, Delis, Cafes",0,"Open","American"
"4544","av45C-bRKQ-1-zTRTWNXng","Subway","4690 Park Blvd","Pinellas Park","FL","33781",27.8389385247,-82.6976083951,3,14,1,"Restaurants, Sandwiches, Fast Food",0,"Open","American"
"4545","56dWwhO3pOHFqfvWXtAFMw","Firehouse Subs","1547 Main St","Dunedin","FL","34698",28.0190814057,-82.7618184529,4,19,1,"Restaurants, Fast Food, Sandwiches, Delis",0,"Open","American"
"4546","vEx5_XtnllEKa_2NbFgSNQ","Henry's Chicago Style","33135 US Hwy 19 N","Palm Harbor","FL","34684",28.0744399,-82.7388442,4,38,0,"Pizza, Hot Dogs, Restaurants, Food, Sandwiches",0,"Close","American"
"4547","MkBXxwzred7p4jjenkGxBA","Wingstop","1219 Bruce B Downs Blvd","Wesley Chapel","FL","33544",28.173623,-82.353822,3,56,1,"Restaurants, Chicken Wings",0,"Open","American"
"4548","OPptCcnDfhjNuiXmGGZzaQ","Lonni's Sandwiches Etc","2657 Ulmerton Rd","Clearwater","FL","33762",27.8945474,-82.6693647,4,49,0,"Sandwiches, Delis, Restaurants",0,"Close","American"
"4549","EsN30Gy3c0vkPTh1xDA5tA","Charleys Philly Steaks","6901 22nd Ave N","Saint Petersburg","FL","33710",27.7929636,-82.7358642,1.5,8,1,"Restaurants, Sandwiches, Cheesesteaks, Fast Food",0,"Open","American"
"4550","M79wx7OCxE7IuwrsSoca8A","Circa 1925 @ Derby Lane","10490 Gandy Blvd N, Fl 6","St Petersburg","FL","33702",27.8639641603,-82.628639347,3.5,24,0,"Race Tracks, Arts & Entertainment, Restaurants, Buffets, Seafood, Burgers, Breakfast & Brunch, Sandwiches",0,"Close","American"
"4551","tvH2qkHp_V-dHkfbSas5lw","Pastries N Chaat","1811 E Fowler Ave, Unit A","Tampa","FL","33612",28.0540143,-82.4384325,4,114,1,"Chicken Shop, Restaurants, Indian, Bakeries, Halal, Food, Vegetarian, Custom Cakes",0,"Open","American"
"4552","61m3aYVdYWA9EM87EvjeAQ","Varsity Club Sports Bar Clearwater","24091 US Highway 19 N","Clearwater","FL","33763",27.9910654209,-82.72877343,4,73,1,"Burgers, Bars, Cafes, Restaurants, Chicken Wings, Nightlife, Sports Bars, American (Traditional), American (New)",0,"Open","American"
"4553","kxJrNuvk_8mdy-fzoa3vTw","Wendy's","13712 Bruce B. Downs Blvd","Tampa","FL","33613",28.0726379,-82.4267122,2.5,25,1,"Restaurants, Fast Food, Burgers",0,"Open","American"
"4554","jaa0QoRrf2OFIhJIvmBCOg","First Watch","3240 Redeemer Way, Ste E-3","New Port Richey","FL","34655",28.205402,-82.66859,4,75,1,"Breakfast & Brunch, American (Traditional), Restaurants, Cafes",0,"Open","American"
"4555","gtWWfctKwRiYyzfg2kIzxQ","KFC","2430 34th St S","Saint Petersburg","FL","33711",27.7463527203,-82.6789660552,1.5,16,1,"Fast Food, Chicken Shop, Chicken Wings, Restaurants",0,"Open","American"
"4556","HDkjdWPwMX9d2G-5QYUq0Q","Thirsty First","119 1st Ave N","Saint Petersburg","FL","33701",27.7723568,-82.6343725,4,204,1,"Breakfast & Brunch, Nightlife, Restaurants, Gastropubs, American (Traditional), Bars",0,"Open","American"
"4557","QUSmU8Wrk2vEdZKyyw9iCw","Schiller's German Delicatessen","4327 W El Prado Blvd","Tampa","FL","33629",27.9119537,-82.5175567,4.5,94,1,"Delis, Restaurants, German, Sandwiches",0,"Open","American"
"4558","v6HdeurDS1_lz2XB-5DXqw","Keke's Breakfast Cafe","11430 S US Hwy 301","Riverview","FL","33569",27.834539858,-82.3266447787,4,263,1,"Diners, American (Traditional), Breakfast & Brunch, Restaurants",0,"Open","American"
"4559","oQ0MQpVVyzGe_JTILubgcw","Frenchy’s To Go","26145 US Hwy 19 N","Clearwater","FL","33763",28.0099,-82.73085,4,45,1,"Seafood, Sandwiches, Restaurants",0,"Open","American"
"4560","zqdwAXPPIu3pRo0kHA6tVQ","KFC","3509 E Busch Blvd","Tampa","FL","33612",28.0322796,-82.4199486,1,10,1,"Chicken Shop, Chicken Wings, Restaurants, Fast Food",0,"Open","American"
"4561","LeqeVatpZSxlkH5DncBB2g","Mahana Fresh","2420 W Brandon Blvd","Brandon","FL","33511",27.9404796696,-82.3219868,3.5,64,1,"Bars, Desserts, Restaurants, Barbeque, Gluten-Free, Nightlife, Food, Kombucha, Vegetarian, American (New)",0,"Open","American"
"4562","lgOa5IWyHW9_qoCSXeie9Q","Coffee Grounds","10927 Gulf Blvd","Treasure Island","FL","33706",27.771,-82.770789,4.5,112,1,"Nightlife, Sandwiches, Food, Restaurants, Cafes, Coffee & Tea, Breakfast & Brunch, Cocktail Bars, Coffee Roasteries, Bars, Desserts",0,"Open","American"
"4563","urMU-l8ak4qjTvYT-DC0eA","Chick-fil-A","28295 State Road 54","Wesley Chapel","FL","33543",28.2368048062,-82.3487879339,3.5,24,1,"Fast Food, Restaurants, Chicken Shop",0,"Open","American"
"4564","9m8U3RpAAbRBTE920NeEPA","The Crooked Wood Bar and Grill","1100 Tarpon Woods Blvd","Palm Harbor","FL","34685",28.087699,-82.693923,4,28,0,"Nightlife, Restaurants, Chicken Wings, American (Traditional), Bars, Sports Bars",0,"Close","American"
"4565","5RN4m3XO66jK4ThoDX3VnA","PDQ Waters","5706 W Waters Ave","Tampa","FL","33634",28.0252357062,-82.5429962971,4,93,1,"Food, American (New), Restaurants, Coffee & Tea, Sandwiches, Chicken Shop, Fast Food, Salad",0,"Open","American"
"4566","z0Bsvv3i50P6FcAfMyFBpg","Dairy Queen Grill & Chill","2222 E Fletcher Ave","Tampa","FL","33612",28.0694935,-82.4333609641,3,18,1,"Restaurants, Burgers, Fast Food, Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, American (Traditional)",0,"Open","American"
"4567","7SsGMebYi3tq2CPM7cW6uQ","Hampton Station","5921 N Nebraska Ave","Tampa","FL","33604",28.001226,-82.4508954,4,140,1,"Restaurants, Food, Nightlife, Beer, Wine & Spirits, Bars, Beer Gardens, Pizza, Breweries, Salad, Chicken Wings, Beer Bar",0,"Open","American"
"4568","AkxNKjmfE1RFnTz_z4wuxw","The Vine Baking","3201 S Dale Mabry Hwy, Ste 106","Tampa","FL","33629",27.9166503,-82.5063638,4.5,68,0,"Custom Cakes, Food, Restaurants, Breakfast & Brunch, Bakeries, Cafes, Patisserie/Cake Shop, Coffee & Tea, Sandwiches",0,"Close","American"
"4569","yQZpO60yknDkCPm5OG0IVA","Jimmy hula's","8123 4th St N","Saint Petersburg","FL","33702",27.8463954,-82.6384266,3.5,87,0,"Bars, Nightlife, Beer, Wine & Spirits, Hawaiian, Burgers, Food, Restaurants",0,"Close","American"
"4570","wFysdfCAQl6alhpJRh9Hbw","Natures Table","2701 Rocky Point Dr N, Ste 190","Tampa","FL","33607",27.9647277,-82.5690894,4.5,8,1,"Soup, Restaurants, Sandwiches, Cafes",0,"Open","American"
"4571","ZV6G_fmQL2U-pgY7sggWFQ","Three Brothers Pizza Express","10007 W Hillsborough Ave","Town 'n' Country","FL","33615",28.0035459,-82.5961204,4.5,16,1,"Pizza, Gluten-Free, Chicken Wings, Salad, Restaurants",0,"Open","American"
"4572","tkY5BJVXxUmP4jsKavkf2g","Big Ray's Fish Camp","6116 Interbay Blvd","Tampa","FL","33611",27.8791768124,-82.4952822636,4.5,653,1,"Sandwiches, Seafood, Restaurants, Burgers",0,"Open","American"
