"","business_id","name","address","City","State","postal_code","latitude","longitude","stars","review_count","is_open","categories","compliment_count","Business.Status","Format Category"
"2065","0d1dpaZqcm7litFOJl7atA","Noble Crust","8300 4th St N","Saint Petersburg","FL","33702",27.847898,-82.639001,4.5,1259,1,"Breakfast & Brunch, Pizza, Southern, Italian, Nightlife, Bars, Restaurants, American (Traditional)",0,"Open","Events"
"2066","speLDZmGk5tMenzLb0DHSg","Bellissimo Italian Eatery","13220 S Belcher Rd, Ste 20","Largo","FL","33773",27.8931018,-82.7466404,4,162,0,"Nightlife, Italian, Restaurants, Bars, Seafood",0,"Close","Events"
"2067","PzELbb-ozGltoPQbAYQ3UQ","Rowe Bar","3400 Gulf Blvd","Saint Pete Beach","FL","33706",27.7092613,-82.7375379,3,47,1,"Cocktail Bars, Restaurants, Seafood, Bars, Nightlife",0,"Open","Events"
"2068","FqxfsOhn13BKlXm94f1bjA","Chick-fil-A","6299 W Waters Ave","Tampa","FL","33634",28.026048,-82.5473841,3.5,90,1,"Event Planning & Services, Fast Food, Caterers, Chicken Wings, Restaurants, Chicken Shop",0,"Open","Events"
"2069","slqFzfT2fGJ8djTNulZExw","Chick-fil-A","10790 Park Blvd","Seminole","FL","33772",27.8391534847,-82.788431,3.5,36,1,"Event Planning & Services, Chicken Shop, Fast Food, Chicken Wings, Caterers, Restaurants",0,"Open","Events"
"2070","z6HgTWokZSpvsMhqukUCow","Beachwood Seafood Kitchen & Bar","4022 Tampa Rd","Oldsmar","FL","34677",28.0352545,-82.6550287,4,169,1,"Bars, Nightlife, Seafood, Restaurants, Sushi Bars",0,"Open","Events"
"2071","xEvV6_CSA9pJAVK0i9UDWg","Forbici Modern Italian","1633 W Snow Ave","Tampa","FL","33606",27.935777,-82.4766718,4,342,1,"Bars, Pizza, Restaurants, Italian, Nightlife",0,"Open","Events"
"2072","rNd0h7u9rriHjw4G4Z2Y8w","Chick-fil-A","2471 Tyrone Blvd N","Saint Petersburg","FL","33710",27.794046,-82.729863,3,52,1,"Caterers, Fast Food, Event Planning & Services, Chicken Wings, Restaurants, Chicken Shop",0,"Open","Events"
"2073","-HcABf2Y81fglisWWXPYdQ","Salt Public House","1309 Gulf Blvd","Indian Rocks Beach","FL","33785",27.8963263,-82.848453,4,223,1,"American (New), American (Traditional), Restaurants, Bars, Nightlife",0,"Open","Events"
"2074","XZ_jM8hnMakTT5eObEtY8A","Miss Vicki's On the River","1029 Baillies Bluff Rd","Holiday","FL","34691",28.173100241,-82.7858709903,4,161,1,"Dive Bars, Nightlife, Restaurants, Bars, American (Traditional), American (New)",0,"Open","Events"
"2075","OvJgitvCHMgmLuoW97kzfw","Chick-fil-A","1504 E Brandon Blvd","Brandon","FL","33511",27.9383936,-82.2629171,4,53,1,"Restaurants, Chicken Wings, Event Planning & Services, Fast Food, Caterers, Chicken Shop",0,"Open","Events"
"2076","7qpkCYXnmYpA72LW0AAGgA","Smokin 19","3080-3090 34th St N","Saint Petersburg","FL","33713",27.8004264,-82.6798451,3.5,65,1,"Arts & Entertainment, Music Venues, Barbeque, Restaurants, Nightlife, Bars, Pool Halls",0,"Open","Events"
"2077","l4IeGBHXV2E8S8COd9rx9A","Rusty Bellies","937 Dodecanese Blvd","Tarpon Springs","FL","34689",28.155071,-82.764421,4.5,1421,1,"Nightlife, Seafood, Bars, Restaurants, Tiki Bars, American (Traditional)",0,"Open","Events"
"2078","nHZ6Sx1wg7o8NUrtc-EgvQ","O'Brien's Irish Pub & Grill Wesley Chapel","5429 Village Market","Wesley Chapel","FL","33544",28.2359562,-82.3523518,3.5,48,1,"Bars, Restaurants, Burgers, Irish Pub, Nightlife",0,"Open","Events"
"2079","rQRyGG0sjQOC9zmCmV1Udg","The Penthouse Club - Tampa","1801 N West Shore Blvd","Tampa","FL","33607",27.958074,-82.5235303,3.5,26,1,"Adult Entertainment, Nightlife, Steakhouses, Restaurants",0,"Open","Events"
"2080","FjP8cDZwc-pUFg1bjWG-xg","The Original Grill","900 N Pinellas Ave","Tarpon Springs","FL","34689",28.1545,-82.7564809,4,12,0,"Restaurants, American (Traditional), Seafood, Nightlife, Bars",0,"Close","Events"
"2081","T73WzfVBb6s-hjIbp3_PXg","Hoosiers Grille","10630 Plantation Bay Dr","Tampa","FL","33647",28.1473495,-82.2964095,3.5,19,0,"Event Planning & Services, Restaurants, Caterers, Bars, American (New), Nightlife",0,"Close","Events"
"2082","jmE18qiTThEMdeHKYoM7hw","Baluka Billiards & Lounge","2072 Badlands Dr","Brandon","FL","33511",27.9272585,-82.3158945,3,20,1,"Nightlife, Bars, Restaurants, Pool Halls, Gastropubs",0,"Open","Events"
"2083","T3Bbtht3jO2izyO6f6W8bg","Tiki Docks River Bar & Grill","10708 Palmetto St","Riverview","FL","33569",27.8680262749,-82.326116,3.5,281,1,"Tiki Bars, Restaurants, Salad, Nightlife, Bars",0,"Open","Events"
"2084","mFpwIzhTycELZtrIuYyK8g","Hungry Crab Juicy Seafood & Bar","13101 Seminole Blvd","Largo","FL","33778",27.8926804092,-82.7866286729,4,13,1,"Seafood, Nightlife, Restaurants, Bars",0,"Open","Events"
"2085","sJmqrVw2Q8g2UcCu7LY7TA","Joia Fabulous Pizza & Martini Bar","10475 Gibsonton Dr","Riverview","FL","33578",27.8547046,-82.3281056,3.5,180,1,"Nightlife, Restaurants, Food, Pizza, Bars, Seafood",0,"Open","Events"
"2086","DsPomqfQZ44v5wD-My6dIQ","Taco Dirty","2221 W Platt St","Tampa","FL","33606",27.9420651,-82.4827955,4.5,399,1,"Fast Food, Caterers, Event Planning & Services, Restaurants, Tacos, Mexican",0,"Open","Events"
"2087","tyPpn-nrmlhhSJlct6WAjw","Jimmy's Crows Nest","101 Coronado Dr","Clearwater Beach","FL","33767",27.9756022249,-82.8279311595,3.5,198,1,"Nightlife, Active Life, American (Traditional), Tapas/Small Plates, Beaches, Bars, Restaurants, Sandwiches",0,"Open","Events"
"2088","W-GmQyyKIskcS3u7nHprtA","Watervue Grille","700 Harbour Post Dr","Tampa","FL","33602",27.9399467,-82.4514669,4,113,1,"Event Planning & Services, Seafood, American (New), Restaurants, Venues & Event Spaces",0,"Open","Events"
"2089","OvAyaPnYYFeyvcP1HdAVnQ","Chick-fil-A","241 Westshore Plz A, Ste A","Tampa","FL","33609",27.94694,-82.5273396,3,18,1,"Fast Food, Restaurants, Event Planning & Services, Chicken Wings, Caterers, Chicken Shop",0,"Open","Events"
"2090","AYvvx-AeplhRrER9MP5gcA","Bonefish Grill","2939 W Bay Dr","Belleair Bluffs","FL","33770",27.9174024,-82.819542,3.5,160,1,"Bars, Seafood, Cocktail Bars, American (New), Restaurants, Nightlife",0,"Open","Events"
"2091","Hzlf5jiA0vj0R9tybekUIA","Wimauma","4205 S MacDill Ave","Tampa","FL","33611",27.903642,-82.494238,3,82,0,"Seafood, Bars, Southern, Restaurants, American (New), Nightlife",0,"Close","Events"
"2092","BH5hFvB3ZIzaGl0KXWzQaw","Sal Y Mar","3650 Midtown Dr","Tampa","FL","33607",27.9528747,-82.5031054,3.5,122,1,"Tapas Bars, Bars, Nightlife, Tapas/Small Plates, Restaurants",0,"Open","Events"
"2093","0gl1k7h0B4pVWnaqtN_65Q","The Loading Dock","100 E Madison St","Tampa","FL","33602",27.948145,-82.459783,2.5,21,0,"Caterers, Restaurants, Breakfast & Brunch, Event Planning & Services",0,"Close","Events"
"2094","DTgQCDiGPk_LS4LMWD2o1w","Sunset Cafe & Beach Bar","12000 Gulf Blvd","Treasure Island","FL","33706",27.77639,-82.77873,3.5,28,1,"Restaurants, Nightlife, Bars, Breakfast & Brunch, Cafes",0,"Open","Events"
"2095","a8CrdVtlfa3JDoC_ADW8dA","Señor Tequila Mexican Restaurant - Tampa","11115 N Dale Mabry Hwy","Tampa","FL","33618",28.050129822,-82.5031507015,4,280,1,"Bars, Mexican, Seafood, Restaurants, Nightlife",0,"Open","Events"
"2096","RafsOHGD8SO_xc5Zljgbdg","Sonny's BBQ","5130 Little Road","New Port Richey","FL","34655",28.2338763,-82.6657704,3.5,58,1,"Event Planning & Services, Barbeque, Restaurants, American (New), Caterers",0,"Open","Events"
"2097","mM5DfVdUousezxGCi7HVhg","ShnookumsBBQ","1575 S Ft Harrison Ave","Clearwater","FL","33756",27.9400016,-82.7978878,5,21,0,"Restaurants, Barbeque, Food, Desserts, Event Planning & Services, Southern, Caterers",0,"Close","Events"
"2098","X5pLH_HQG0ckmsqkjDxEHA","Buoy's Waterfront Bar & Grill","677 75th Ave","St Pete Beach","FL","33706",27.7410685,-82.7541665,4.5,121,1,"American (Traditional), Nightlife, Bars, Restaurants, Seafood",0,"Open","Events"
"2099","eH0ZmOZj4TyGqZwfDpQT8Q","Nepa Hut Beach Bar","6800 Sunshine Skyway Ln S","Saint Petersburg","FL","33711",27.705824,-82.677677,3.5,27,1,"Event Planning & Services, Hotels, Bars, Hotels & Travel, Restaurants, Nightlife",0,"Open","Events"
"2100","AwmsqV6rXxBf8ycphKzQnA","Ford's Garage","10413 Sheldon Rd","Tampa","FL","33626",28.04209,-82.5818676851,3.5,327,1,"Burgers, American (New), Nightlife, Restaurants, Comfort Food, Breakfast & Brunch, Bars, American (Traditional), Cocktail Bars",0,"Open","Events"
"2101","cZUstroF7UTUQyG5jNjWdQ","Pattinis Bistro & Skate","4465 W Gandy Blvd, Ste 100","Tampa","FL","33611",27.895798,-82.5203009,3,19,0,"American (Traditional), Event Planning & Services, Active Life, Sushi Bars, Arts & Entertainment, Restaurants, Arcades, Pizza, Skating Rinks, Venues & Event Spaces",0,"Close","Events"
"2102","4uzuz9ISwqDOsjiqaA50MQ","Robert's Smokin' BBQ","7810 US 19, Bldg B","Port Richey","FL","34668",28.270942575,-82.7239409729,4.5,187,1,"Event Planning & Services, Restaurants, Caterers, Barbeque, Southern",0,"Open","Events"
"2103","Mbq9NAkkTxhLmvWXBAPFeg","Sea Sea Riders Restaurant","221 Main St","Dunedin","FL","34698",28.01201,-82.790703,3,240,1,"Nightlife, Restaurants, Bars, Seafood",0,"Open","Events"
"2104","WJttCFNov5-QJr4govnySQ","Bonefish Grill","2408 Tyrone Blvd","Saint Petersburg","FL","33710",27.793162,-82.7312333,3.5,144,1,"Nightlife, Seafood, American (New), Cocktail Bars, Restaurants, Bars",0,"Open","Events"
"2105","dv4yKRAKfvPGiMqpsSwH6Q","Chili's","2903 N Dale Mabry Hwy","Tampa","FL","33607",27.9651539,-82.5048414,3,114,1,"Nightlife, Bars, Restaurants, Tex-Mex, American (Traditional), Mexican",0,"Open","Events"
"2106","-K1tIJOQ9bjNCelVN7aWxQ","Tiki Docks Skyway Bar + Grill","3769 50th Ave S","Saint Petersburg","FL","33711",27.72247884,-82.68248885,3.5,160,1,"Tiki Bars, Salad, Bars, Nightlife, Restaurants",0,"Open","Events"
"2107","d2HazI4L_0T_4PJq1KiZUA","Iavarone's Steakhouse & Italian Grill","3617 W Humphrey St","Tampa","FL","33614",28.029299,-82.5015116,4,382,1,"Restaurants, Steakhouses, Bars, Italian, Nightlife",0,"Open","Events"
"2108","c6aGzGCRM2Ok-iOVBAFwqQ","R Bar Treasure Island","245 108th Ave","Treasure Island","FL","33706",27.7707152485,-82.7667334098,3.5,185,1,"Breakfast & Brunch, Bars, American (Traditional), Restaurants, Nightlife",0,"Open","Events"
"2109","p9cRDR45YAYCB95geqdrfw","Down To the Bone Bbq & Catering","110 S Kings Ave","Brandon","FL","33511",27.936342,-82.2941171,3.5,40,0,"Restaurants, Caterers, Event Planning & Services, Barbeque",0,"Close","Events"
"2110","Bii6sQO2QNinBq9vdakNBg","Texas de Brazil","4112 West Boy Scout Blvd","Tampa","FL","33607",27.9652404764,-82.5126939571,3.5,640,1,"Event Planning & Services, Restaurants, Brazilian, Salad, Steakhouses, Venues & Event Spaces, Gluten-Free",0,"Open","Events"
"2111","_NiLHTix7qYc3CTcR4VBOQ","Jimmy's Tacos","1604 N 17th St","Tampa","FL","33605",27.9590819595,-82.4406076028,4,133,1,"Mexican, Tacos, Tex-Mex, Nightlife, Tapas/Small Plates, Beer Gardens, Restaurants",0,"Open","Events"
"2112","sMSHvAqNe0nA-rC279IMSQ","Tampa Pitcher Show","14416 N Dale Mabry Hwy","Tampa","FL","33618",28.079629,-82.507161,3.5,36,0,"American (New), Arts & Entertainment, Music Venues, Nightlife, Restaurants, Cinema, Event Planning & Services, Venues & Event Spaces",0,"Close","Events"
"2113","E67apo23wGDomJsqQkyK-Q","Swingers Patio Bar & Grill","2501 Central Ave","Saint Petersburg","FL","33713",27.7712786,-82.6673947,3,62,0,"Nightlife, Bars, Restaurants, Breakfast & Brunch, American (Traditional)",0,"Close","Events"
"2114","Hrc3ZSMRw2arQHaDUo61MA","The Soho Backyard","610 S Armenia Ave, Ste 105","Tampa","FL","33609",27.9379364,-82.4846815,4,137,1,"Burgers, American (Traditional), Bars, American (New), Tapas Bars, Restaurants, Cocktail Bars, Nightlife",0,"Open","Events"
"2115","TJexW9YlEz9VYdA5I6mF9w","The Boston Cooker Restaurant & Oyster Bar","5375 Spring Hill Dr","Spring Hill","FL","34606",28.459314,-82.624682,3,16,0,"American (Traditional), Seafood, Restaurants, Bars, Nightlife",0,"Close","Events"
"2116","9kJrHMl-tbHLHmIaNLUXrg","Wild Child Restaurant & Cocktail Bar","2710 Central Ave","Saint Petersburg","FL","33712",27.7707953,-82.6703478,4.5,105,1,"American (New), Sandwiches, Bars, Nightlife, Cocktail Bars, American (Traditional), Restaurants",0,"Open","Events"
"2117","STU4v_QuqjpsUJmWU535pg","Green Springs Bistro","156 4th Ave N","Safety Harbor","FL","34695",27.991604,-82.690918,4.5,123,0,"Arts & Entertainment, Restaurants, Music Venues, Steakhouses, Seafood, American (New), Nightlife, Cafes",0,"Close","Events"
"2118","ILLu-1LRxTRfLpV43GDmOQ","Chili's","25987 US Hwy 19 N","Clearwater","FL","33763",28.0083717497,-82.7298703264,3,75,1,"Restaurants, Bars, Nightlife, Tex-Mex, American (Traditional)",0,"Open","Events"
"2119","5ujzKdCzE57u2180muuCvA","Peninsula Inn & Spa","2937 Beach Blvd S","Gulfport","FL","33707",27.7402119,-82.7080227,4,16,0,"Restaurants, Bed & Breakfast, Hotels, Day Spas, Southern, Hotels & Travel, Event Planning & Services, Beauty & Spas",1,"Close","Events"
"2120","54JG4umyJ-McjzO2o7yyQw","Paisano's Pizza N Pasta","6000 4th St N","Saint Petersburg","FL","33703",27.826399,-82.6391012,3.5,149,1,"Restaurants, Nightlife, Bars, Pizza, Italian",0,"Open","Events"
"2121","k8vw1HF_SmLJX5SYuYyS5g","QDOBA Mexican Eats","1013 W Brandon Blvd","Brandon","FL","33511",27.9372014,-82.2989543,3.5,26,0,"Restaurants, Caterers, Fast Food, Mexican, Event Planning & Services",0,"Close","Events"
"2122","RiC_-68qxtDJqiIs5mRR6g","Maggiano's Little Italy","203 Westshore Plz","Tampa","FL","33609",27.946453,-82.526348,4,586,1,"Bars, Italian, Restaurants, Nightlife",0,"Open","Events"
"2123","XXudD3qGScBtsvia1DleLA","Green Gators Bar & Grill","9202 Anderson Rd","Tampa","FL","33634",28.0308319899,-82.540716799,1.5,27,0,"Nightlife, Sandwiches, Bars, American (Traditional), Restaurants, Pizza, American (New)",0,"Close","Events"
"2124","yQK-MSBijno2iMfUZ2JjzQ","QDOBA Mexican Eats","3801 W Gandy Blvd","Tampa","FL","33611",27.8940506256,-82.5068253279,3,44,1,"Fast Food, Mexican, Caterers, Event Planning & Services, Restaurants",0,"Open","Events"
"2125","wQrcl0k6ZcyO3KOo2fCSXw","Chris's Beachside","4506 Gulf Blvd","Saint Pete Beach","FL","33706",27.720304,-82.740002,4.5,23,1,"Hot Dogs, Bars, Nightlife, Restaurants",0,"Open","Events"
"2126","_12864iQDcnAs317NlF0hQ","Studio Movie Grill","12332 University Mall Ct","Tampa","FL","33612",28.05694,-82.4345,2.5,265,0,"Restaurants, Bars, Nightlife, Cinema, American (Traditional), Arts & Entertainment",1,"Close","Events"
"2127","ObHsdZKeFSvoPJT8D0r1yA","The Avenue DTSP","330 1st Ave S","Saint Petersburg","FL","33701",27.770057,-82.637674,3.5,734,1,"Dive Bars, Burgers, Cocktail Bars, American (Traditional), American (New), Bars, Restaurants, Nightlife",0,"Open","Events"
"2128","ZWMu7ZZfVPypa-CCgKDKWA","Patio 6","9648 W Linebaugh Ave","Tampa","FL","33626",28.0432142,-82.5931909,3.5,49,0,"Nightlife, American (Traditional), Restaurants, Bars",0,"Close","Events"
"2129","aYrmK2xwh2iIZB4taWNwtg","Sea Worthy Fish + Bar","1110 Pinellas Bayway S","Tierra Verde","FL","33715",27.6757264,-82.726385,4.5,58,1,"Bars, Breakfast & Brunch, Restaurants, Cocktail Bars, Nightlife, Seafood",0,"Open","Events"
"2130","p2ihOIRE3uBD-WhfRLeNQA","Gulf Shore Pizza","1269 Bayshore Blvd","Dunedin","FL","34698",28.0215129,-82.7890595,3.5,9,0,"Restaurants, Nightlife, Bars, Pizza",0,"Close","Events"
"2131","7PVFGTeOP2LW8_m8Z1VV7A","Euphoria Emporium","1381 Kass Cr","Spring Hill","FL","34606",28.4538241,-82.5926681,4.5,11,1,"Venues & Event Spaces, Nightlife, Comedy Clubs, Bars, Cafes, Arts & Entertainment, Hookah Bars, Music Venues, Restaurants, Event Planning & Services",0,"Open","Events"
"2132","hyz8wwijhMyqUVojAJovGg","Dock's Waterfront","210 Dodecanese Blvd","Tarpon Springs","FL","34689",28.1555519,-82.758555,3.5,23,1,"American (Traditional), Seafood, Live/Raw Food, Nightlife, Bars, Restaurants",0,"Open","Events"
"2133","sARE4pLe59vgmrBgJls1rQ","Tacos, Tequila, and Rum","490 Mandalay Ave, Ste 10, 11, 12","Clearwater","FL","33767",27.9815936451,-82.8273254942,4,46,1,"Mexican, New Mexican Cuisine, Restaurants, Seafood, Bars, Nightlife",0,"Open","Events"
"2134","4MJE_Su0_gQ1Z9giIYyPqg","Soho Saloon","410 S Howard Ave","Tampa","FL","33606",27.9402211,-82.4826603,2.5,112,1,"American (New), Restaurants, Bars, Nightlife",0,"Open","Events"
"2135","UiKgEJf_1Y-h5-2EYjaQ-g","Caddy's Gulfport","3128 Beach Blvd S","Gulfport","FL","33707",27.7380318,-82.7076089,2.5,73,1,"Bars, American (Traditional), Arts & Entertainment, Nightlife, Restaurants, Breakfast & Brunch, Music Venues",1,"Open","Events"
"2136","s_x7XAO2CPMIwWBvzDaNHg","The Rack","1025 W Brandon Blvd","Brandon","FL","33511",27.936493,-82.300264,2.5,80,0,"Sushi Bars, Restaurants, Bars, Nightlife",0,"Close","Events"
"2137","zjLT8ELDYxxknQ9ZLrl6_w","Brunchery Restaurant & Catering","3225 S MacDill Ave, Ste 109","Tampa","FL","33629",27.9159014862,-82.4947635731,3.5,274,1,"Restaurants, Caterers, Sandwiches, Burgers, Event Planning & Services, Breakfast & Brunch, American (Traditional)",0,"Open","Events"
"2138","Q4h1hSX21mzSEUfZ6iU3iQ","Rumba Island Bar & Grill","1800 Gulf To Bay Blvd","Clearwater","FL","33765",27.9614115,-82.7624166,4,771,1,"Bars, Nightlife, Restaurants, Barbeque, Caribbean, Seafood",0,"Open","Events"
"2139","ClPyuoDPOpIPutkhN62E7Q","Mr and Mrs Crab","2042 Badlands Dr","Brandon","FL","33511",27.9268078868,-82.3157293657,4,181,1,"Salad, Cajun/Creole, Cocktail Bars, Restaurants, Seafood, Nightlife, Bars",0,"Open","Events"
"2140","vw3SRxZ3QiZcDzxdK93p-A","The Nauti Oar","7729 Grand Blvd","Port Richey","FL","34668",28.2696599825,-82.7220481262,4.5,17,1,"Restaurants, Sandwiches, Seafood, Nightlife, Bars",0,"Open","Events"
"2141","kQ-JMOQ_OJL7TZvA0u-WrQ","Platt Street Borough","1809 W Platt St","Tampa","FL","33606",27.9419985,-82.4785445,4,132,0,"Cocktail Bars, Bars, Restaurants, American (New), Nightlife",0,"Close","Events"
"2142","aOJDVHCn9iBIC33l_2HTRg","Cafe Dufrain","707 Harbour Post Dr","Tampa","FL","33602",27.939717,-82.4518049,3.5,248,1,"Restaurants, Venues & Event Spaces, Event Planning & Services, Asian Fusion, American (New), Southern, Cafes",0,"Open","Events"
"2143","EWXXMXEN-wXNW61-dye0qg","Franky D's Family Kitchen","18450 US-41","Lutz","FL","33549",28.141544,-82.46387,4,93,0,"Restaurants, Nightlife, American (Traditional), Desserts, Breakfast & Brunch, Gastropubs, Bars, Food, American (New)",0,"Close","Events"
"2144","TkupWfgSwBd_h05HAORDJg","Bonefish Grill","2519 Mcmullen Booth Rd","Clearwater","FL","33761",28.0139994062,-82.7080725117,3.5,207,1,"Restaurants, Seafood, Cocktail Bars, Nightlife, Bars, American (New)",0,"Open","Events"
"2145","-Y0d5ckFTrjvzxZCQoxhhQ","Trattoria Pasquale","4334 S Manhattan Ave","Tampa","FL","33611",27.9015546638,-82.5180817772,4,134,0,"Italian, Caterers, Restaurants, Event Planning & Services",1,"Close","Events"
"2146","j0ib7Ketxwsz_9F__DYWFQ","Antonio's Pizzeria","2805 38th Ave N","St Petersburg","FL","33713",27.8066957686,-82.6715975944,3.5,292,0,"Pizza, Italian, Event Planning & Services, Salad, Cheesesteaks, Sandwiches, Caterers, Restaurants",0,"Close","Events"
"2147","DyEyqX6AT978ivSW266c-A","Ho Choi Express","2475 N McMullen Booth Rd, Ste A","Clearwater","FL","33759",28.0110154,-82.7106963,3.5,63,1,"Chinese, Restaurants, Party & Event Planning, Caterers, Event Planning & Services, Noodles",0,"Open","Events"
"2148","s6bVg8O4OUumsFn1RCS66g","Flamingo Resort","4601 34th St S","Saint Petersburg","FL","33711",27.7259393,-82.6800814,2,75,0,"Hostels, Gay Bars, Bars, Nightlife, Hotels, Hotels & Travel, Event Planning & Services, Restaurants, Resorts",0,"Close","Events"
"2149","HhDmtHGXwJH20te7nhjINQ","Pita's Republic","34720 US Hwy 19","Palm Harbor","FL","34683",28.0880857,-82.7403129,4.5,38,0,"Restaurants, Sandwiches, Event Planning & Services, Mediterranean, Caterers, Food, Middle Eastern",0,"Close","Events"
"2150","RfDM_uKnm093LvNnoKq0xg","The Attic Cafe","500 E Kennedy Blvd, Ste 400","Tampa","FL","33602",27.9485983,-82.4560947,3.5,138,1,"Cafes, Food, Bars, Nightlife, Restaurants, Breakfast & Brunch, Coffee & Tea",0,"Open","Events"
"2151","12SbnXfsthBbBaF2YzhLfA","Chili's","13050 N Dale Mabry Hwy","Tampa","FL","33618",28.0644927,-82.5052643,2.5,97,1,"Tex-Mex, Bars, American (Traditional), Restaurants, Nightlife",0,"Open","Events"
"2152","S9qwmdAgz9YYQ6XCvX3aNg","Little Italy's Family Restaurant & Catering","24436 State Rd 54","Lutz","FL","33559",28.1853057,-82.4118413,4,346,0,"American (New), Seafood, Event Planning & Services, Caterers, Italian, Restaurants, American (Traditional), Pizza",0,"Close","Events"
"2153","sndjU66qBiPsCGmMpvtcQQ","Zudar's Bourbon St  Bar & Grill","201 W Platt St","Tampa","FL","33606",27.9418442,-82.4611863,3.5,221,1,"American (Traditional), Event Planning & Services, Sandwiches, Burgers, Caterers, Bars, Restaurants, Breakfast & Brunch, Cajun/Creole, Delis, Nightlife, Diners",0,"Open","Events"
"2154","78a1s_wc2X2-JG5y_EdXGA","Social Roost","150 1st Ave NE","Saint Petersburg","FL","33701",27.7718954666,-82.6348212706,4.5,86,1,"Nightlife, Breakfast & Brunch, Bars, American (New), Chicken Shop, Cocktail Bars, American (Traditional), Restaurants",0,"Open","Events"
"2155","2otpG9OkXE3Ldywjv97S5w","The Spot Hookah & Cigar Lounge","219 S Howard Ave","Tampa","FL","33606",27.942069,-82.4832707,3.5,8,0,"Hookah Bars, Bars, Restaurants, Dance Clubs, Nightlife, Pizza",0,"Close","Events"
"2156","H5Rk-aunuEzGANXCBu-NPQ","Miguel's Mexican Seafood & Grill","3035 W Kennedy Blvd","Tampa","FL","33609",27.9449042,-82.4930315,4,907,1,"Seafood, Party & Event Planning, Event Planning & Services, Restaurants, Mexican",0,"Open","Events"
"2157","zd4yd841uPIpdY7D-LP3LQ","Mexican Sombrero Bar & Grill","16319 N Florida Ave","Lutz","FL","33549",28.1028217777,-82.4600776099,3.5,67,0,"Bars, Nightlife, Restaurants, Mexican",0,"Close","Events"
"2158","aZWNTrM5f3C34VWPZhQwcQ","Bonefish Grill","13262 N Dale Mabry","Tampa","FL","33618",28.0693744652,-82.5066982606,4,236,1,"Seafood, Restaurants, Nightlife, Cocktail Bars, American (New), Bars",0,"Open","Events"
"2159","uZsStnH9w2xY15og9VsQZA","Carmine's Restaurant and Bar","1802 E 7th Ave","Tampa","FL","33605",27.9604618,-82.4390128,3,418,1,"Italian, Restaurants, Bars, Nightlife, Sandwiches, Spanish, Cuban",0,"Open","Events"
"2160","AahCxtL9ZrcaeTpP23X8Ig","OCC Road House & Museum","10575 49th St N","Clearwater","FL","33762",27.8684936,-82.6991547,4,57,1,"Arts & Entertainment, Museums, Nightlife, Cafes, Restaurants, Music Venues, Themed Cafes",0,"Open","Events"
"2161","98DnF2ojux72xSx_NpmrbA","Tio Pepe Restaurante","2930 Gulf To Bay Blvd","Clearwater","FL","33755",27.961052,-82.716001,3.5,10,0,"Nightlife, Restaurants, Basque, Spanish, Cuban, American (New)",0,"Close","Events"
"2162","ZtWbBMnbYcl2bZYphhiaIg","Channelside","615 Channelside Dr","Tampa","FL","33602",27.9434725,-82.4475534,3,56,0,"Shopping Centers, Shopping, Arts & Entertainment, Restaurants, Nightlife, Music Venues",0,"Close","Events"
"2163","uxqLnvllLUKVHqgQfvMBEQ","Señor T's","17641 Bruce B Downs Blvd","Tampa","FL","33647",28.1313043,-82.3638297,2.5,129,0,"Mexican, Nightlife, Restaurants, Bars",0,"Close","Events"
"2164","Fh7pRpok9KtmrXuY78xeug","Hao Wah Chinese Restaurant","1713 S Dale Mabry Hwy","Tampa","FL","33629",27.9276541,-82.5063009,3.5,186,1,"Bars, Chinese, Nightlife, Restaurants, Vietnamese",0,"Open","Events"
"2165","kdYlbvC39vCv_PUkrsFJ0A","Boston Market","2708 W Martin Luther King","Tampa","FL","33607",27.9808965759,-82.4878398478,3,20,1,"Restaurants, Comfort Food, American (Traditional), Caterers, Chicken Shop, Event Planning & Services, Sandwiches",0,"Open","Events"
"2166","PJLh9DYLcf5JJ_fdwHDbzA","Station House","260 1st Ave S","Saint Petersburg","FL","33701",27.7701595,-82.6364156,4,128,1,"Caterers, Nightlife, Home Services, Bars, American (New), Restaurants, Venues & Event Spaces, Hotels & Travel, Hotels, Real Estate, Coffee & Tea, Event Planning & Services, Tapas/Small Plates, Cocktail Bars, Food, Shared Office Spaces",0,"Open","Events"
"2167","YuvnCZ8b9nNRs0Bu2PbG8Q","Caseys Craft Bar Kitchen","17667 Dale Mabry Hwy","Lutz","FL","33548",28.126202,-82.500786,4,160,0,"Restaurants, Desserts, Tapas/Small Plates, Cocktail Bars, Gastropubs, Nightlife, Food, American (New), Bars",0,"Close","Events"
"2168","NyvwUdpxG_wmTuYmm4P0pA","One Bar and Grill","2632 Bayshore Blvd","Dunedin","FL","34698",28.0511912,-82.7814747,3,11,0,"Japanese, Bars, Sushi Bars, Restaurants, Nightlife, Colombian, Latin American",0,"Close","Events"
"2169","lxhYeCGJyHu5Pnx30quNSg","AirHeads Trampoline Arena - St. Pete/Clearwater","12401 Belcher Rd","Largo","FL","33773",27.8857666,-82.7447806,3.5,46,1,"American (Traditional), Parks, Amusement Parks, Venues & Event Spaces, Fitness & Instruction, Party & Event Planning, Pizza, Event Planning & Services, Recreation Centers, Restaurants, Active Life, Trampoline Parks",0,"Open","Events"
